	ROC_8_40
0.000440375	0.831000
0.000440857	0.836000
0.000442303	0.837000
0.000443266	0.838000
0.000445675	0.840000
0.00044953	0.841000
0.000450012	0.842000
0.000453384	0.844000
0.000454348	0.845000
0.000456275	0.846000
0.000457721	0.847000
0.000463502	0.848000
0.000466875	0.849000
0.00046832	0.850000
0.000469284	0.852000
0.000470729	0.853000
0.000472657	0.854000
0.000476993	0.856000
0.000483738	0.857000
0.000485666	0.859000
0.00048952	0.860000
0.000490966	0.861000
0.000493375	0.862000
0.00049482	0.863000
0.000496747	0.864000
0.000497229	0.865000
0.000498675	0.866000
0.00050012	0.867000
0.000500602	0.868000
0.000504456	0.869000
0.000504938	0.870000
0.000509756	0.871000
0.000510238	0.873000
0.000511683	0.874000
0.000516983	0.875000
0.000524692	0.876000
0.00053481	0.877000
0.000541556	0.878000
0.000544928	0.879000
0.000545892	0.880000
0.00055071	0.882000
0.000563719	0.883000
0.000564683	0.884000
0.00056661	0.886000
0.000569019	0.887000
0.000572392	0.888000
0.000574801	0.889000
0.000576246	0.890000
0.00057721	0.891000
0.000585401	0.892000
0.000589255	0.893000
0.000591664	0.894000
0.000595519	0.895000
0.000596964	0.896000
0.000604673	0.897000
0.000608046	0.898000
0.0006119	0.899000
0.000613827	0.900000
0.000618646	0.902000
0.000620091	0.903000
0.000622982	0.904000
0.000623464	0.905000
0.000626354	0.906000
0.000630691	0.907000
0.000644663	0.910000
0.000645145	0.911000
0.000648518	0.912000
0.000652854	0.913000
0.00065719	0.914000
0.000663454	0.916000
0.000664418	0.917000
0.000664899	0.918000
0.000665381	0.919000
0.000667308	0.921000
0.000681281	0.922000
0.000681763	0.923000
0.00068369	0.924000
0.000686099	0.925000
0.000686581	0.926000
0.000687545	0.927000
0.000691399	0.928000
0.000705372	0.929000
0.000719826	0.930000
0.000726089	0.931000
0.000733317	0.932000
0.000748253	0.933000
0.000752589	0.934000
0.000754998	0.935000
0.000759334	0.936000
0.000763189	0.937000
0.000776198	0.938000
0.000794025	0.939000
0.000796434	0.940000
0.000801252	0.941000
0.000804143	0.942000
0.000809925	0.943000
0.000811852	0.944000
0.000821488	0.945000
0.000835461	0.946000
0.000836424	0.947000
0.000852324	0.948000
0.000859551	0.949000
0.000860997	0.950000
0.000861478	0.951000
0.000866296	0.952000
0.000871115	0.953000
0.000878824	0.954000
0.000880269	0.955000
0.000897614	0.956000
0.00090195	0.957000
0.000908696	0.958000
0.000909178	0.959000
0.000914478	0.960000
0.000923632	0.961000
0.000924114	0.962000
0.000926523	0.963000
0.000932786	0.964000
0.000933268	0.965000
0.000934714	0.966000
0.000955432	0.967000
0.000957359	0.969000
0.000967959	0.970000
0.000983858	0.971000
0.001	0.972000
	ROC_16_100
0	0
2.40906e-07	0.001000
4.81811e-07	0.007000
9.63622e-07	0.018000
1.44543e-06	0.023000
1.92724e-06	0.025000
2.89087e-06	0.027000
3.37268e-06	0.029000
3.85449e-06	0.030000
4.3363e-06	0.033000
4.81811e-06	0.035000
5.29992e-06	0.036000
5.78173e-06	0.040000
6.74536e-06	0.044000
7.22717e-06	0.052000
7.70898e-06	0.054000
8.6726e-06	0.057000
9.63622e-06	0.060000
1.0118e-05	0.063000
1.05998e-05	0.068000
1.10817e-05	0.071000
1.20453e-05	0.080000
1.25271e-05	0.083000
1.30089e-05	0.088000
1.34907e-05	0.089000
1.39725e-05	0.093000
1.44543e-05	0.096000
1.49361e-05	0.102000
1.5418e-05	0.109000
1.58998e-05	0.112000
1.63816e-05	0.116000
1.68634e-05	0.123000
1.73452e-05	0.125000
1.7827e-05	0.128000
1.83088e-05	0.135000
1.87906e-05	0.143000
1.97543e-05	0.148000
2.02361e-05	0.153000
2.07179e-05	0.155000
2.11997e-05	0.156000
2.26451e-05	0.161000
2.31269e-05	0.164000
2.36087e-05	0.167000
2.50542e-05	0.169000
2.5536e-05	0.172000
2.60178e-05	0.173000
2.64996e-05	0.174000
2.69814e-05	0.177000
2.74632e-05	0.178000
2.7945e-05	0.183000
2.89087e-05	0.184000
2.93905e-05	0.186000
3.03541e-05	0.187000
3.08359e-05	0.188000
3.13177e-05	0.191000
3.17995e-05	0.195000
3.27632e-05	0.198000
3.3245e-05	0.201000
3.37268e-05	0.202000
3.42086e-05	0.204000
3.46904e-05	0.205000
3.51722e-05	0.214000
3.61358e-05	0.215000
3.66176e-05	0.217000
3.70995e-05	0.222000
3.75813e-05	0.230000
3.80631e-05	0.234000
3.85449e-05	0.236000
3.90267e-05	0.239000
4.09539e-05	0.249000
4.14358e-05	0.250000
4.19176e-05	0.251000
4.23994e-05	0.252000
4.28812e-05	0.254000
4.3363e-05	0.256000
4.62539e-05	0.258000
4.67357e-05	0.265000
4.76993e-05	0.269000
4.81811e-05	0.271000
4.86629e-05	0.273000
4.91447e-05	0.275000
4.96265e-05	0.277000
5.05902e-05	0.281000
5.1072e-05	0.282000
5.15538e-05	0.284000
5.20356e-05	0.285000
5.25174e-05	0.286000
5.29992e-05	0.288000
5.3481e-05	0.292000
5.44447e-05	0.293000
5.54083e-05	0.296000
5.58901e-05	0.298000
5.68537e-05	0.299000
5.78173e-05	0.301000
5.82991e-05	0.302000
5.8781e-05	0.303000
5.92628e-05	0.310000
5.97446e-05	0.312000
6.07082e-05	0.315000
6.119e-05	0.323000
6.16718e-05	0.324000
6.26354e-05	0.325000
6.31173e-05	0.327000
6.35991e-05	0.328000
6.40809e-05	0.335000
6.45627e-05	0.337000
6.55263e-05	0.338000
6.60081e-05	0.340000
6.64899e-05	0.342000
6.84172e-05	0.343000
6.8899e-05	0.350000
6.93808e-05	0.351000
6.98626e-05	0.353000
7.03444e-05	0.357000
7.1308e-05	0.361000
7.17899e-05	0.363000
7.22717e-05	0.366000
7.27535e-05	0.368000
7.32353e-05	0.370000
7.37171e-05	0.371000
7.41989e-05	0.373000
7.46807e-05	0.381000
7.51625e-05	0.382000
7.61262e-05	0.384000
7.6608e-05	0.385000
7.75716e-05	0.386000
7.80534e-05	0.387000
7.9017e-05	0.389000
7.94988e-05	0.391000
8.04625e-05	0.393000
8.09443e-05	0.396000
8.14261e-05	0.397000
8.19079e-05	0.399000
8.23897e-05	0.406000
8.28715e-05	0.408000
8.33533e-05	0.409000
8.4317e-05	0.411000
8.52806e-05	0.416000
8.57624e-05	0.419000
8.62442e-05	0.423000
8.6726e-05	0.426000
8.72078e-05	0.433000
8.76896e-05	0.435000
8.86533e-05	0.437000
8.91351e-05	0.441000
8.96169e-05	0.443000
9.00987e-05	0.444000
9.05805e-05	0.445000
9.10623e-05	0.446000
9.25077e-05	0.447000
9.29896e-05	0.450000
9.34714e-05	0.451000
9.4435e-05	0.453000
9.53986e-05	0.455000
9.58804e-05	0.458000
9.63622e-05	0.461000
9.6844e-05	0.464000
9.73259e-05	0.465000
9.82895e-05	0.466000
9.87713e-05	0.468000
9.97349e-05	0.470000
0.000100217	0.471000
0.00010118	0.472000
0.000101662	0.475000
0.000102144	0.476000
0.000102626	0.478000
0.000103589	0.479000
0.000104071	0.480000
0.000104553	0.482000
0.000105998	0.484000
0.00010648	0.487000
0.000107444	0.488000
0.000107926	0.490000
0.000108408	0.491000
0.000108889	0.492000
0.000109371	0.495000
0.000109853	0.499000
0.000110335	0.500000
0.000110817	0.501000
0.000112262	0.502000
0.000112744	0.507000
0.000113226	0.508000
0.000113707	0.509000
0.000114189	0.511000
0.000114671	0.516000
0.000115153	0.518000
0.000115635	0.521000
0.000116116	0.522000
0.000118526	0.523000
0.000119971	0.524000
0.000120453	0.526000
0.000120935	0.529000
0.000121898	0.530000
0.00012238	0.532000
0.000122862	0.533000
0.000124307	0.534000
0.000124789	0.536000
0.000125271	0.537000
0.000125753	0.538000
0.000126235	0.540000
0.000126716	0.541000
0.00012768	0.546000
0.000128162	0.548000
0.000129125	0.551000
0.000129607	0.556000
0.000130089	0.559000
0.000130571	0.561000
0.000131053	0.562000
0.000132016	0.565000
0.00013298	0.566000
0.000133462	0.570000
0.000133943	0.574000
0.000134425	0.576000
0.000135389	0.579000
0.000136353	0.580000
0.00013828	0.582000
0.000138762	0.583000
0.000139725	0.586000
0.000141171	0.587000
0.000141652	0.588000
0.000142134	0.593000
0.000142616	0.594000
0.000143098	0.596000
0.00014358	0.599000
0.000145025	0.600000
0.000145507	0.601000
0.000145989	0.602000
0.000147916	0.603000
0.000148398	0.604000
0.00014888	0.605000
0.000149361	0.606000
0.000150807	0.607000
0.000151289	0.610000
0.000152252	0.612000
0.000152734	0.613000
0.000153216	0.614000
0.000154661	0.615000
0.000155143	0.618000
0.000155625	0.619000
0.000156107	0.620000
0.000159961	0.621000
0.00016237	0.623000
0.000163334	0.624000
0.000163816	0.629000
0.000164298	0.631000
0.000164779	0.632000
0.000165261	0.634000
0.000165743	0.635000
0.000166225	0.638000
0.000167188	0.639000
0.00016767	0.641000
0.000169116	0.642000
0.000169598	0.644000
0.000170561	0.645000
0.000171525	0.646000
0.000172007	0.647000
0.000172488	0.649000
0.000173452	0.650000
0.000174897	0.653000
0.000175861	0.654000
0.000176343	0.655000
0.000176825	0.656000
0.000177307	0.657000
0.000178752	0.659000
0.000179716	0.662000
0.000180197	0.663000
0.000180679	0.665000
0.000181643	0.666000
0.000182125	0.667000
0.000183088	0.669000
0.000184052	0.671000
0.000184534	0.672000
0.000185979	0.673000
0.000186461	0.674000
0.000187906	0.675000
0.000188388	0.676000
0.00018887	0.677000
0.000189352	0.678000
0.000189834	0.682000
0.000191279	0.683000
0.000191761	0.685000
0.000192243	0.686000
0.000193206	0.687000
0.000193688	0.689000
0.000195134	0.691000
0.000197061	0.692000
0.000197543	0.694000
0.000198024	0.695000
0.00019947	0.696000
0.000199952	0.697000
0.000202361	0.699000
0.000203324	0.701000
0.000203806	0.702000
0.000204288	0.703000
0.00020477	0.707000
0.000207661	0.708000
0.000209106	0.713000
0.000209588	0.714000
0.000211033	0.719000
0.000211515	0.721000
0.000213924	0.723000
0.000214406	0.724000
0.000217297	0.726000
0.00021826	0.728000
0.000218742	0.729000
0.000219224	0.730000
0.000220188	0.732000
0.000221633	0.733000
0.000222597	0.734000
0.00022356	0.736000
0.000225006	0.737000
0.000226451	0.738000
0.000226933	0.740000
0.000232233	0.741000
0.000232715	0.743000
0.000233678	0.744000
0.000236569	0.745000
0.000241387	0.747000
0.000241869	0.748000
0.00024476	0.750000
0.000245724	0.751000
0.000246687	0.752000
0.000247169	0.753000
0.000247651	0.754000
0.000249578	0.757000
0.00025006	0.758000
0.000251987	0.759000
0.000252951	0.761000
0.000254396	0.762000
0.000254878	0.763000
0.000256324	0.764000
0.000258251	0.765000
0.00026066	0.768000
0.000261142	0.770000
0.000261623	0.771000
0.000263551	0.772000
0.000264033	0.774000
0.000264996	0.775000
0.000265478	0.776000
0.00026596	0.777000
0.000266923	0.778000
0.000267405	0.779000
0.000272223	0.781000
0.000274632	0.783000
0.000277041	0.785000
0.000281378	0.786000
0.000282341	0.789000
0.000283305	0.790000
0.000283787	0.791000
0.00028475	0.792000
0.000285232	0.793000
0.000287159	0.794000
0.000287641	0.795000
0.000289087	0.796000
0.000290532	0.798000
0.000291014	0.799000
0.000298241	0.800000
0.000299687	0.801000
0.00030065	0.803000
0.000303059	0.804000
0.000305468	0.805000
0.000308359	0.806000
0.000310768	0.809000
0.000313659	0.810000
0.000317514	0.812000
0.000318959	0.813000
0.000319923	0.815000
0.000320404	0.817000
0.000320886	0.818000
0.000322332	0.819000
0.000323295	0.821000
0.000325223	0.822000
0.000326668	0.823000
0.00032715	0.824000
0.000328113	0.825000
0.000329559	0.827000
0.000330522	0.828000
0.000331968	0.830000
0.00033245	0.831000
0.000333895	0.832000
0.000335822	0.833000
0.000336786	0.835000
0.00033775	0.836000
0.000339677	0.837000
0.000344013	0.840000
0.000346904	0.841000
0.000347386	0.843000
0.000347868	0.844000
0.000348831	0.845000
0.000350277	0.846000
0.00035124	0.847000
0.000352204	0.848000
0.000352686	0.849000
0.000355577	0.850000
0.000357504	0.851000
0.000359431	0.853000
0.00036184	0.854000
0.000366176	0.856000
0.000366658	0.858000
0.00036714	0.859000
0.000369067	0.860000
0.000369549	0.861000
0.000371476	0.862000
0.000375331	0.863000
0.000375813	0.864000
0.000376776	0.865000
0.000378704	0.866000
0.000381113	0.867000
0.000384003	0.868000
0.000385931	0.869000
0.000393158	0.870000
0.000399903	0.871000
0.000402312	0.872000
0.000403276	0.874000
0.000403758	0.876000
0.000405685	0.877000
0.000411467	0.878000
0.000426885	0.879000
0.000430739	0.880000
0.00043363	0.881000
0.00043893	0.882000
0.000440375	0.883000
0.000443266	0.884000
0.000445675	0.885000
0.000446157	0.886000
0.000447121	0.887000
0.000450493	0.888000
0.000450975	0.889000
0.000453866	0.890000
0.000457721	0.891000
0.000462539	0.892000
0.000463502	0.893000
0.000470729	0.894000
0.000471693	0.895000
0.000472657	0.896000
0.000473139	0.897000
0.000476029	0.898000
0.000480848	0.899000
0.000482293	0.900000
0.000486629	0.901000
0.000490484	0.902000
0.000495302	0.903000
0.000502047	0.904000
0.000512165	0.905000
0.00051602	0.906000
0.000525656	0.907000
0.000527101	0.908000
0.000537701	0.909000
0.000549747	0.910000
0.000551192	0.911000
0.000559383	0.912000
0.000559865	0.913000
0.000562274	0.914000
0.000562755	0.915000
0.000573837	0.917000
0.000574801	0.918000
0.000582028	0.919000
0.000589255	0.920000
0.000595519	0.921000
0.000596482	0.922000
0.000602264	0.923000
0.000604191	0.924000
0.000605637	0.925000
0.000607564	0.926000
0.000610455	0.927000
0.000617682	0.928000
0.000623464	0.929000
0.000624427	0.930000
0.000625391	0.931000
0.000629727	0.932000
0.000635027	0.934000
0.000637436	0.935000
0.000642254	0.936000
0.000647072	0.937000
0.000649	0.938000
0.000653336	0.939000
0.000669236	0.940000
0.000686581	0.941000
0.000687545	0.942000
0.000693808	0.943000
0.000696217	0.944000
0.000698144	0.945000
0.000698626	0.946000
0.00070489	0.947000
0.00071549	0.948000
0.000720308	0.949000
0.00072368	0.950000
0.000724162	0.951000
0.000737171	0.952000
0.000739098	0.953000
0.000742471	0.954000
0.000752107	0.955000
0.000758853	0.956000
0.000762225	0.957000
0.00077138	0.958000
0.000817152	0.959000
0.000838351	0.960000
0.000841242	0.961000
0.000854251	0.962000
0.000878342	0.963000
0.000883642	0.964000
0.000888942	0.965000
0.000897132	0.966000
0.000899541	0.967000
0.000940014	0.968000
0.000946759	0.969000
0.000987713	0.970000
0.001	0.971000
	ROC_20_40
0	0
9.82454e-07	0.003000
1.96491e-06	0.004000
2.45614e-06	0.005000
2.94736e-06	0.007000
3.43859e-06	0.010000
3.92982e-06	0.011000
4.42104e-06	0.012000
4.91227e-06	0.015000
5.4035e-06	0.016000
6.38595e-06	0.017000
6.87718e-06	0.018000
7.85963e-06	0.020000
8.35086e-06	0.021000
8.84209e-06	0.023000
9.33332e-06	0.024000
1.03158e-05	0.025000
1.0807e-05	0.027000
1.27719e-05	0.029000
1.42456e-05	0.031000
1.5228e-05	0.034000
1.91579e-05	0.035000
2.11228e-05	0.036000
2.1614e-05	0.037000
2.21052e-05	0.038000
2.25964e-05	0.040000
2.35789e-05	0.042000
2.40701e-05	0.043000
2.55438e-05	0.044000
2.6035e-05	0.045000
2.65263e-05	0.046000
2.79999e-05	0.047000
2.94736e-05	0.048000
3.04561e-05	0.050000
3.09473e-05	0.052000
3.14385e-05	0.053000
3.34034e-05	0.054000
3.58596e-05	0.058000
3.63508e-05	0.059000
3.73333e-05	0.061000
3.88069e-05	0.063000
4.02806e-05	0.065000
4.12631e-05	0.066000
4.17543e-05	0.068000
4.3228e-05	0.069000
4.42104e-05	0.070000
4.61754e-05	0.072000
5.05964e-05	0.073000
5.20701e-05	0.074000
5.4035e-05	0.076000
5.45262e-05	0.077000
5.50174e-05	0.079000
5.64911e-05	0.082000
5.74736e-05	0.084000
5.79648e-05	0.085000
6.04209e-05	0.087000
6.09122e-05	0.089000
6.28771e-05	0.092000
6.33683e-05	0.093000
6.53332e-05	0.096000
6.58244e-05	0.097000
6.63157e-05	0.098000
6.77893e-05	0.099000
7.12279e-05	0.100000
7.17192e-05	0.101000
7.36841e-05	0.103000
7.51578e-05	0.105000
7.5649e-05	0.106000
7.81051e-05	0.108000
8.05613e-05	0.109000
8.10525e-05	0.110000
8.15437e-05	0.111000
8.25262e-05	0.113000
8.30174e-05	0.114000
8.35086e-05	0.115000
8.39998e-05	0.117000
8.59648e-05	0.119000
8.6456e-05	0.121000
8.74384e-05	0.122000
8.84209e-05	0.123000
8.98946e-05	0.124000
9.18595e-05	0.125000
9.33332e-05	0.126000
9.38244e-05	0.128000
9.48068e-05	0.130000
9.52981e-05	0.131000
9.57893e-05	0.132000
9.67718e-05	0.133000
9.7263e-05	0.134000
9.87367e-05	0.135000
9.92279e-05	0.138000
9.97191e-05	0.140000
0.000101193	0.141000
0.000102175	0.143000
0.000102666	0.144000
0.00010414	0.145000
0.00010807	0.146000
0.000109052	0.147000
0.000110526	0.148000
0.000111509	0.149000
0.000112	0.151000
0.000112491	0.152000
0.000113473	0.154000
0.000118386	0.155000
0.000120351	0.156000
0.000123298	0.158000
0.000126245	0.160000
0.000127719	0.161000
0.00012821	0.162000
0.000128702	0.163000
0.000129193	0.165000
0.000130666	0.166000
0.000135087	0.167000
0.000150316	0.168000
0.000153754	0.169000
0.00015621	0.171000
0.000157193	0.172000
0.000161123	0.173000
0.000161614	0.174000
0.000163579	0.175000
0.00016407	0.176000
0.000171438	0.177000
0.000172912	0.178000
0.000175368	0.181000
0.000176351	0.182000
0.000176842	0.183000
0.000177824	0.184000
0.000182245	0.185000
0.000182737	0.186000
0.000183228	0.189000
0.000183719	0.191000
0.000185193	0.192000
0.000186175	0.194000
0.000186666	0.195000
0.000192561	0.197000
0.000198456	0.198000
0.000201403	0.199000
0.000201894	0.200000
0.000203368	0.201000
0.000204842	0.202000
0.000205333	0.203000
0.000205824	0.204000
0.000206807	0.208000
0.000207298	0.209000
0.00020828	0.210000
0.000209263	0.212000
0.000209754	0.213000
0.000211228	0.215000
0.000211719	0.216000
0.00021221	0.217000
0.000214666	0.218000
0.000218105	0.219000
0.000218596	0.220000
0.000219087	0.221000
0.00022007	0.222000
0.000221052	0.224000
0.000222526	0.226000
0.000226947	0.227000
0.000227438	0.229000
0.00023235	0.231000
0.000235789	0.232000
0.000238736	0.233000
0.00024021	0.235000
0.000242666	0.237000
0.000243157	0.238000
0.000245614	0.239000
0.000246596	0.242000
0.000247578	0.243000
0.000249052	0.244000
0.000251017	0.245000
0.000252	0.246000
0.000257403	0.247000
0.000257894	0.248000
0.000258385	0.249000
0.00026035	0.250000
0.000262315	0.251000
0.000263298	0.252000
0.000265263	0.253000
0.000269192	0.254000
0.000270666	0.255000
0.000272631	0.257000
0.000277052	0.258000
0.000279508	0.259000
0.000283438	0.260000
0.000286385	0.261000
0.000289333	0.262000
0.000294736	0.263000
0.000298175	0.264000
0.00030014	0.265000
0.000300631	0.266000
0.000305052	0.268000
0.000306035	0.269000
0.000307017	0.270000
0.000308491	0.272000
0.00031242	0.274000
0.000313894	0.275000
0.000314385	0.276000
0.000318806	0.278000
0.000320771	0.279000
0.000321754	0.280000
0.000323719	0.282000
0.000325192	0.283000
0.000325684	0.284000
0.000327157	0.286000
0.000327649	0.288000
0.000329122	0.290000
0.000330105	0.292000
0.000331578	0.294000
0.000332561	0.295000
0.000333052	0.296000
0.000333543	0.297000
0.00034042	0.300000
0.000343859	0.301000
0.000351719	0.303000
0.000359087	0.304000
0.000363999	0.305000
0.000367929	0.306000
0.000371368	0.307000
0.000374315	0.308000
0.000374806	0.309000
0.000376771	0.310000
0.000377262	0.311000
0.000380701	0.312000
0.000382175	0.313000
0.000383648	0.314000
0.000390526	0.315000
0.000391508	0.316000
0.000393964	0.318000
0.000394947	0.322000
0.00039642	0.324000
0.000396912	0.325000
0.000397403	0.326000
0.000401824	0.327000
0.000405262	0.329000
0.000405754	0.330000
0.000406245	0.331000
0.000409192	0.332000
0.000409683	0.333000
0.00041214	0.335000
0.000412631	0.336000
0.000417543	0.337000
0.000419017	0.338000
0.000420982	0.339000
0.000421473	0.340000
0.000421964	0.341000
0.000423438	0.342000
0.000427859	0.343000
0.00043621	0.344000
0.000439157	0.346000
0.00044014	0.347000
0.000440631	0.349000
0.000441613	0.350000
0.000444069	0.351000
0.000444561	0.352000
0.000445543	0.353000
0.000446034	0.354000
0.000449473	0.355000
0.000454876	0.356000
0.000457332	0.357000
0.000458315	0.359000
0.000458806	0.361000
0.000459789	0.362000
0.00046421	0.363000
0.000465683	0.364000
0.000467648	0.365000
0.000468139	0.366000
0.000470104	0.367000
0.000470596	0.368000
0.000472069	0.369000
0.000477964	0.370000
0.000478455	0.371000
0.000480911	0.372000
0.000481894	0.373000
0.000483859	0.374000
0.000484841	0.376000
0.000486315	0.377000
0.000487789	0.378000
0.000489262	0.379000
0.00049221	0.380000
0.000495648	0.381000
0.000496139	0.382000
0.000498104	0.383000
0.000499578	0.384000
0.000506946	0.385000
0.000513824	0.389000
0.000514806	0.390000
0.000518736	0.391000
0.000519227	0.392000
0.000527578	0.393000
0.00052856	0.394000
0.000531017	0.395000
0.000533964	0.396000
0.000534455	0.397000
0.000534946	0.398000
0.000535929	0.399000
0.000539859	0.400000
0.000540841	0.401000
0.000541332	0.402000
0.000543788	0.404000
0.000546736	0.405000
0.000547227	0.406000
0.000547718	0.407000
0.00054821	0.408000
0.000549683	0.409000
0.000551648	0.410000
0.000559508	0.411000
0.000560981	0.412000
0.000564911	0.413000
0.000565894	0.414000
0.000567859	0.415000
0.000569332	0.417000
0.000571297	0.418000
0.000571788	0.419000
0.000574736	0.420000
0.000579648	0.421000
0.000581122	0.422000
0.000582104	0.423000
0.000583578	0.424000
0.000585052	0.425000
0.000586525	0.426000
0.000589964	0.427000
0.000590946	0.428000
0.000591929	0.429000
0.000597332	0.430000
0.000598315	0.431000
0.000599297	0.432000
0.000601262	0.433000
0.000601753	0.434000
0.000604209	0.435000
0.000607157	0.436000
0.000611087	0.437000
0.000614525	0.438000
0.000615016	0.439000
0.000615508	0.440000
0.000618455	0.441000
0.000619437	0.442000
0.000622385	0.443000
0.000630244	0.444000
0.000630736	0.445000
0.000631227	0.446000
0.000632209	0.449000
0.000632701	0.450000
0.000633683	0.451000
0.000639087	0.452000
0.000642034	0.453000
0.000645964	0.454000
0.000646946	0.455000
0.000647929	0.456000
0.000649402	0.457000
0.000651367	0.460000
0.000653332	0.461000
0.000659227	0.462000
0.000661192	0.463000
0.000662174	0.464000
0.000663157	0.466000
0.000665613	0.467000
0.000667087	0.468000
0.00066856	0.469000
0.000676911	0.470000
0.000679367	0.471000
0.000680841	0.472000
0.000683788	0.473000
0.000694595	0.474000
0.000701472	0.475000
0.000708841	0.476000
0.000710806	0.477000
0.000717683	0.478000
0.000725051	0.479000
0.000725543	0.480000
0.000726034	0.481000
0.000728981	0.482000
0.000735367	0.483000
0.000738314	0.484000
0.000742244	0.485000
0.000755507	0.486000
0.000758946	0.488000
0.000768771	0.489000
0.000773683	0.490000
0.000774174	0.491000
0.00078056	0.492000
0.000782034	0.493000
0.000791367	0.494000
0.000791858	0.495000
0.000792349	0.496000
0.000792841	0.497000
0.000794806	0.498000
0.00079677	0.500000
0.000797262	0.501000
0.000799718	0.502000
0.000800209	0.503000
0.000804139	0.504000
0.000805613	0.505000
0.00080856	0.506000
0.000811016	0.507000
0.000813472	0.508000
0.000821332	0.509000
0.000827718	0.510000
0.000830174	0.511000
0.000834595	0.512000
0.000838525	0.513000
0.000841963	0.514000
0.000844911	0.516000
0.000845893	0.517000
0.000853262	0.518000
0.000854244	0.519000
0.000857683	0.520000
0.000865051	0.521000
0.000867016	0.522000
0.00086849	0.523000
0.000868981	0.524000
0.000872419	0.525000
0.000877332	0.526000
0.000882735	0.528000
0.000883226	0.529000
0.00088863	0.530000
0.000890595	0.532000
0.00089649	0.533000
0.000897963	0.534000
0.000900419	0.535000
0.000902876	0.537000
0.000906805	0.538000
0.000907297	0.539000
0.000910735	0.540000
0.000911718	0.542000
0.000918104	0.544000
0.000919577	0.545000
0.000923507	0.546000
0.000925963	0.548000
0.000926946	0.550000
0.000927928	0.551000
0.000929402	0.552000
0.000930384	0.553000
0.000931367	0.554000
0.000936279	0.556000
0.000940209	0.557000
0.000946595	0.558000
0.000949542	0.559000
0.000957893	0.560000
0.000963296	0.562000
0.00096477	0.563000
0.000965753	0.564000
0.000966735	0.565000
0.000967226	0.566000
0.000969682	0.567000
0.000970174	0.568000
0.000974595	0.569000
0.00097656	0.570000
0.000977542	0.571000
0.000979998	0.572000
0.00098491	0.573000
0.000985893	0.574000
0.000991788	0.575000
0.000992279	0.576000
0.000995226	0.577000
0.000995717	0.578000
0.001	0.579000
	ROC_20_60
0	0
2.45614e-07	0.001000
1.96491e-06	0.002000
2.45614e-06	0.005000
2.94736e-06	0.006000
3.43859e-06	0.010000
3.92982e-06	0.011000
4.91227e-06	0.012000
5.4035e-06	0.013000
6.38595e-06	0.016000
7.36841e-06	0.020000
8.35086e-06	0.022000
9.33332e-06	0.023000
1.03158e-05	0.024000
1.12982e-05	0.026000
1.17895e-05	0.027000
1.22807e-05	0.029000
1.37544e-05	0.030000
1.42456e-05	0.032000
1.5228e-05	0.034000
1.57193e-05	0.036000
1.62105e-05	0.037000
1.7193e-05	0.039000
1.81754e-05	0.040000
2.11228e-05	0.041000
2.1614e-05	0.042000
2.30877e-05	0.043000
2.35789e-05	0.045000
2.45614e-05	0.053000
2.65263e-05	0.054000
2.75087e-05	0.055000
2.79999e-05	0.056000
2.84912e-05	0.059000
2.99649e-05	0.060000
3.04561e-05	0.061000
3.14385e-05	0.062000
3.19298e-05	0.064000
3.34034e-05	0.066000
3.43859e-05	0.067000
3.48771e-05	0.071000
3.53684e-05	0.076000
3.73333e-05	0.079000
3.88069e-05	0.080000
3.92982e-05	0.081000
4.02806e-05	0.082000
4.07719e-05	0.085000
4.12631e-05	0.086000
4.17543e-05	0.091000
4.22455e-05	0.094000
4.27368e-05	0.095000
4.3228e-05	0.096000
4.47017e-05	0.099000
4.51929e-05	0.100000
4.61754e-05	0.102000
4.66666e-05	0.103000
4.71578e-05	0.104000
4.7649e-05	0.107000
4.86315e-05	0.110000
4.91227e-05	0.112000
4.96139e-05	0.115000
5.01052e-05	0.116000
5.10876e-05	0.118000
5.25613e-05	0.120000
5.30525e-05	0.121000
5.64911e-05	0.123000
5.79648e-05	0.127000
5.89473e-05	0.128000
5.94385e-05	0.129000
6.04209e-05	0.132000
6.09122e-05	0.135000
6.18946e-05	0.138000
6.23859e-05	0.139000
6.28771e-05	0.140000
6.38595e-05	0.142000
6.43508e-05	0.143000
6.4842e-05	0.144000
6.53332e-05	0.145000
6.63157e-05	0.147000
6.72981e-05	0.150000
6.82806e-05	0.151000
6.87718e-05	0.155000
6.9263e-05	0.157000
6.97543e-05	0.162000
7.02455e-05	0.163000
7.07367e-05	0.165000
7.12279e-05	0.166000
7.22104e-05	0.167000
7.31928e-05	0.169000
7.46665e-05	0.170000
7.61402e-05	0.175000
7.66314e-05	0.176000
7.71227e-05	0.178000
7.76139e-05	0.180000
7.81051e-05	0.181000
7.95788e-05	0.183000
8.007e-05	0.184000
8.05613e-05	0.187000
8.10525e-05	0.188000
8.20349e-05	0.190000
8.25262e-05	0.191000
8.35086e-05	0.192000
8.39998e-05	0.193000
8.44911e-05	0.195000
8.54735e-05	0.197000
8.59648e-05	0.198000
8.79297e-05	0.200000
8.98946e-05	0.204000
9.0877e-05	0.206000
9.33332e-05	0.207000
9.38244e-05	0.208000
9.48068e-05	0.210000
9.57893e-05	0.212000
9.62805e-05	0.213000
9.77542e-05	0.214000
0.000100702	0.217000
0.000101193	0.218000
0.000101684	0.219000
0.000102666	0.220000
